dog_id,dog_name,breed,age_years,weight_kg,height_cm,color,vaccinated,neutered,owner_city,owner_age,owner_income,diet_type,daily_walk_minutes,barks_per_day,vet_visits_per_year,last_vet_visit,adoption_date,favorite_toy,training_level,sensor_metric_1,sensor_metric_2,sensor_metric_3,sensor_metric_4,sensor_metric_5,sensor_metric_6,sensor_metric_7,sensor_metric_8,sensor_metric_9,sensor_metric_10,sensor_metric_11,sensor_metric_12,sensor_metric_13,sensor_metric_14,sensor_metric_15,sensor_metric_16,sensor_metric_17,sensor_metric_18,sensor_metric_19,sensor_metric_20,sensor_metric_21,sensor_metric_22,sensor_metric_23,sensor_metric_24,sensor_metric_25,sensor_metric_26,sensor_metric_27,sensor_metric_28,sensor_metric_29,sensor_metric_30
7134,Buddy,Boxer,21.0,39.43,,Brown,Yes,nan,nan,56,106305,Unknown,-4,230,-2,not_a_date,not_a_date,Bone,Advanced,,6.291953093906216,55.970522318930904,44.48115768304143,36.12433951274813,44.68854096043478,44.99491735799921,77.42181660360498,30.322901902466846,42.3465585125972,66.42719420304624,64.8125097342897,70.55204475610402,56.89936915020573,40.853275684990734,49.032199140427366,25.47885899602513,28.556159414802906,67.22629073272836,70.64915145316893,,nan,82.12,nan,missing,error,40.42,66.28,nan,nan
4778,Rocky,German Shepherd,17.0,27.88,,,No,Yes,Lahore,74,71469,Dry,192,249,14,06-18-2025,03-01-2021,Bone,nan,55.2185955586542,58.81204691297003,12.565186115518593,85.82016307253474,67.71890014673205,33.41815114957025,21.847540156081152,50.42471908705793,52.52583056851803,,,,58.2473966618943,38.83860929554165,57.56164647917787,127.52924346808985,26.920467714895253,58.65875277922725,72.06945922342823,58.76927463828612,,,missing,error,missing,60.19,40.42,nan,nan,error
4524,Daisy,Husky,1.0,unknown,13.38,Black,No,No,Berlin,16,98709,Mixed,57,64,14,30/05/2025,09/01/2025,Rope,Intermediate,15.532495312687686,,62.711092879715395,69.37106799897495,,34.683587747321354,42.16844391367674,72.95927671359573,20.182879024964087,51.210201968329216,76.3918718908895,80.16629414720197,76.64019191783949,37.60913702154551,50.639282823504054,42.94565457253762,61.68059996341835,44.051887703047356,,61.04905601439715,7.06,error,,,nan,error,missing,error,nan,missing
6542,Cooper,German Shepherd,3.0,23.04,,Brown,nan,Yes,Karachi,64,113728,Mixed,107,126,nan,10/02/2020,28/12/2016,Bone,None,69.04633522367598,,35.801626965785395,,30.904434480281374,36.24917120818051,35.39772979578488,,61.720986233911866,45.489489607556436,69.89276900066396,54.883041130382445,64.91460157300766,58.98046708078347,43.867189083221284,37.97652456604719,,47.41241612093482,44.78179467818711,39.9458977089314,error,,82.12,error,46.26,60.19,error,nan,nan,error
1341,Bailey,Boxer,13.0,,unknown,Brown,No,Yes,New York,75,49261,Raw,24,193,0,,26/05/2018,Frisbee,nan,,,67.04935328043318,63.879706233046214,,,43.92199035707243,36.682435803059974,,61.56734056885079,18.93768876107554,54.36926288930718,37.987281421243146,27.52589853505348,,57.32844190237148,71.70785633526073,44.61614552626241,21.21279537924928,76.83719648394788,7.06,49.83,error,nan,nan,nan,error,66.28,missing,error
1713,Milo,Husky,-2.0,36.13kg,11.47,Black,Yes,Yes,Toronto,40,146006,Dry,134,31,11,2018-07-20,14/02/2018,Rope,unknown,19.389344074450786,,40.22754888616174,38.31482585531448,39.33451643303826,56.9094495094981,,31.65316939810966,25.083618705735333,69.09189839806803,,71.19740621225294,65.08953035288457,72.3598831084,52.381188012327016,57.83664019834499,,,42.560088912503446,76.78212560842512,7.06,nan,82.12,33.4,missing,error,40.42,error,,missing
7853,Rocky,Unknown,17.0,,17.87,Mixed,Yes,nan,Lahore,76,29993,Wet,13,,7,2016-10-22,29/07/2017,Bone,None,59.1288416621442,,,31.6133257350267,27.692347180444294,58.805185889829296,,,55.67846532018647,54.843308365120784,53.245756149137485,58.82466067171186,,38.57168836847639,48.56986402695401,48.35725649801578,46.00852934470952,-3.322107477162781,34.66131613435781,59.65757912558338,7.06,,,nan,,,40.42,nan,nan,nan
6322,Toby,Husky,0.0,27.62,43.82,Brown,nan,nan,nan,57,139673,Unknown,155,250,4,not_a_date,2021-11-24,Ball,None,49.96087423607703,46.16980873921989,,57.002995577168754,73.5709226350959,7.264702505034592,68.08826975656116,57.613110689223106,73.89326416546177,70.40641521542038,65.54174641918893,46.955000922233275,73.12020320078594,39.36041396149949,,-0.18373896230025366,55.936181959390865,56.66646699631923,37.232057541859646,,nan,49.83,missing,,46.26,error,,66.28,error,nan
2003,Lola,Golden Retriever,0.0,28.75kg,,Mixed,nan,No,Berlin,39,54197,Dry,141,17,7,16/12/2023,11-03-2020,Bone,nan,38.25625281064871,26.3266776231034,19.429763072634934,13.270746482067857,,42.51029530237544,29.586083357837726,37.34453128797311,63.84650523769024,65.33867046173074,,69.36155914041233,55.64881102926696,33.15015542987686,27.63557177370192,,,27.903318238168513,65.07523327939478,63.18031350713434,error,error,,nan,,error,40.42,,error,missing
3244,Lola,Mixed,18.0,41.71,,Brown,Yes,No,Karachi,70,38101,Raw,138,61,-2,2019-07-31,2023-01-20,Rope,unknown,,44.7822704957518,63.51348434996357,73.7626058395294,71.8424216216302,55.6086142432395,34.7530871393937,51.3139067037447,50.33509454757308,,51.85576252553763,60.64323496081096,71.8721355557263,85.13228583652898,70.56128702006887,38.082823825868715,34.235449986986055,68.03418792838028,-11.032666247267642,61.71363943590039,,49.83,nan,nan,,nan,40.42,66.28,missing,
1639,Rocky,Boxer,1.0,19.1,33.62,nan,Yes,No,Toronto,61,148401,Wet,180,10,3,12-12-2017,2021-06-29,,Intermediate,,,-10.130377338955654,57.74194962165736,46.58182903708335,48.5910955652261,61.80588453956266,5.492360414591182,67.77962355602102,26.23157034956428,40.96566308899669,47.585719014163125,,29.072110282909144,,,,44.7112200362278,40.614088176600475,12.309838051414403,7.06,49.83,missing,error,missing,error,missing,error,missing,70.55
5725,Luna,Pug,15.0,42.52,40.26,Golden,nan,Yes,London,52,111438,Dry,64,43,9,05-11-2024,,Bone,Advanced,69.55756729486282,40.15768082318533,26.098112634068823,65.27282692283127,70.40793258265772,38.95535575157602,55.515736955576855,50.83090965963945,50.05620308548368,59.31109455350507,57.809061864225384,,55.61647852237803,59.31351134992939,45.706203173459606,40.06223267890498,85.60360606811125,61.614725330891496,65.34879814151479,43.422483284428004,error,49.83,missing,nan,missing,error,error,nan,,
4905,Lola,Boxer,17.0,,21.41,White,No,No,Berlin,62,36485,Wet,196,73,-2,09/12/2020,not_a_date,nan,nan,34.95488230111627,,,61.09260525355481,49.4630207354643,60.170993861296886,62.96346314956946,,25.848956546213003,41.903612870365706,,61.39915495890564,,27.18252376988916,47.58806888969755,28.245566591215724,74.320191273054,69.87038025108049,32.20689237508731,41.95492727119332,7.06,nan,error,33.4,missing,missing,nan,,,nan
5634,Cooper,nan,9.0,44.13,10.01,Golden,No,No,Tokyo,55,113734,Wet,134,286,6,07-21-2025,2023-05-18,Frisbee,nan,18.42962479645964,51.2052611458588,,59.021372595878454,18.869111213609543,62.61615057246139,35.097967468113104,,8.672537926869872,23.75521840705786,26.8215462536783,5.8921277737600875,,41.31041657168231,27.321042138803243,58.60956350962689,32.25539418666902,49.33602632469916,59.00104169254782,35.4476866024535,missing,error,missing,33.4,nan,60.19,missing,nan,15.35,error
7459,Bear,Bulldog,20.0,11.78,38.06,Black,Yes,nan,Sydney,41,45555,Wet,69,many,8,09-22-2016,21/07/2021,,None,32.86014464733236,17.2294712931454,32.92369718927911,32.83050436107304,53.84027124737346,80.31727712585906,26.013019928519828,,41.47381176377709,71.64700660274961,34.47268993585489,39.427261292678075,44.025220650460405,80.32289671146013,26.021688299807558,33.34777531457179,63.031174945851404,71.74553871669508,80.40789153092442,64.45475700104123,nan,nan,error,,error,error,,missing,missing,nan
7805,Luna,Poodle,7.0,25.0,35.71,Black,nan,No,Berlin,88,30458,Wet,4,67,8,2018-06-11,03-13-2023,,None,41.19293372150806,42.53460512882413,66.5427765875124,62.05293545750864,41.75388329533895,59.36118501396913,,31.881563244344857,66.56038698416266,40.209524099670226,55.95381980716397,,57.12000111268304,,42.864326271428496,64.66602339876879,,,47.71150165727831,81.0998317338013,nan,error,,missing,error,nan,error,error,nan,missing
5347,Duke,Pug,13.0,14.71,46.45,,No,Yes,London,,118618,Dry,123,28,2,20/12/2020,03-06-2022,nan,Basic,42.32988775885769,50.48452107985779,,42.99075952528946,77.43643681712481,,,,25.47532850507681,36.136030647322144,28.798571384082628,10.423270635498952,58.67630766547106,35.142615325244144,41.99882854793235,17.791271822397178,61.90286892271754,35.4690201501782,,,,error,nan,error,nan,missing,,66.28,nan,70.55
1950,Lucy,German Shepherd,0.0,45.02,6.22kg,Brown,No,Yes,Dubai,32,100016,Wet,155,295,14,04-11-2022,2016-04-09,,Intermediate,,18.408249045279316,35.453393374581786,39.58127893699505,79.22117590862085,41.834131021073226,84.08579622688819,-3.46784766532177,38.32801512522998,46.380906679777794,28.749210523005143,18.883200527657763,60.90688092236674,,59.639891782921026,32.14248783768478,,43.91528803688724,37.37221297181274,44.33287081311428,nan,,nan,nan,error,missing,missing,,missing,nan
4935,Lucy,Bulldog,17.0,,23.01,Mixed,nan,nan,Karachi,85,101160,Wet,-7,191,0,2022-04-02,2018-06-11,Frisbee,Intermediate,25.318383131089792,45.64268602963876,51.10699923182872,54.55427869604043,,53.03400549847977,50.55181870922366,67.02188701607375,,41.082427396672436,88.7145066706275,44.935612927748394,,80.37589450182783,96.72005437057992,,47.96539462271797,,61.64271991721647,84.60321115196851,7.06,error,,33.4,nan,,missing,66.28,nan,nan
5147,,German Shepherd,-1.0,49.95kg,,Black,No,No,Paris,16,106660,Unknown,56,186,9,2020-09-09,2019-09-02,,None,,86.03092718848109,51.58631968653433,42.04870572044617,48.603841237732105,33.23296549301632,50.02700838920763,64.36129380005099,53.91132471237313,94.62649397864811,68.27397316130802,66.14393444418162,13.653871209791852,,,29.947883830686514,,36.6433515094517,39.40903686019246,48.53503704895886,7.06,,82.12,error,nan,,nan,error,error,missing
4411,Luna,Beagle,15.0,30.61,15.6,Mixed,Yes,nan,nan,19,46788,Mixed,149,267,unknown,05-29-2023,2017-07-09,,Basic,43.106323028771975,,58.39666479524222,42.434121069694875,52.494591225420145,35.99196007770573,39.37090830824863,,48.15882840995394,,,,,,,66.71184356936732,49.44318861969348,72.29355687973583,,,nan,error,nan,33.4,error,60.19,missing,error,missing,
1521,Bear,Unknown,17.0,18.82,16.19,,No,No,Tokyo,84,117130,Dry,28,178,7,2020-10-09,2025-04-04,Bone,Advanced,63.85501554518327,38.26568337094929,,47.376349735742735,55.56738398834449,,,,43.83795898942097,69.99320050159938,,,24.413153069653937,56.20795758319809,55.796628327001805,30.403294690986698,45.50478832563218,,73.03740249666888,51.18552515567951,missing,nan,82.12,error,nan,error,error,,nan,error
6452,Lola,Labrador,6.0,,40.79,,Yes,Yes,Karachi,26,88997,Mixed,28,249,-1,23/08/2016,2019-12-21,Rope,Basic,95.40683797165329,55.47041885224888,,28.994108446014,64.29313407442459,55.33837229382366,0.2766151723628596,44.89571138362,71.13673454989552,53.22698886556474,,,77.42959441315678,,,,25.21731704814082,,,34.676389828338436,nan,nan,82.12,33.4,,60.19,,missing,nan,nan
6400,Luna,Poodle,1.0,18.7,34.57,Mixed,Yes,nan,Toronto,83,109800,Wet,12,187,-2,03-05-2017,,Bone,nan,44.259701392467974,60.97333800808933,77.82067546715204,76.9145529561209,33.71500609175233,32.501331900991225,55.840479099089585,29.892377288496284,45.24280321454904,24.16533662386842,,11.223350739150263,83.5261003290372,66.62602039240713,,43.29604474326449,39.66641312134168,,66.29096788818879,33.92841296518706,nan,missing,nan,nan,nan,,missing,66.28,error,missing
6687,Lucy,Beagle,,21.39,,Golden,Yes,Yes,London,68,29787,Raw,149,195,2,not_a_date,2020-07-19,nan,Intermediate,46.42321657423799,86.26687104745547,,,20.651083309814396,47.99893099633696,50.60025143858051,21.74952612207877,60.541737732766265,45.600942714043754,54.397820344768974,51.97157889225255,,,75.86071963016502,,34.21558989886062,45.92887977859945,63.56383465437334,29.53691927805607,nan,missing,missing,33.4,,nan,,nan,missing,nan
1769,Milo,nan,-3.0,43.42,49.09,Golden,nan,nan,Tokyo,74,48211,Raw,107,68,5,,03-21-2020,Frisbee,None,,,54.95554531156394,48.38367984233191,-6.094025369915585,63.695061231695355,59.62558778120409,61.52329637989783,50.422991043907835,40.21234845650499,32.34344525183896,34.494704102410154,23.39132901409505,39.426251938054584,74.43619879514229,77.54150817528992,44.81227797387675,83.40829022745962,43.27075318398477,,error,,,,,nan,40.42,missing,error,nan
6440,Rocky,Labrador,8.0,,23.83,nan,nan,No,Tokyo,55,99401,Dry,136,131,11,27/09/2016,2019-03-11,Bone,None,,,41.401577083788204,,26.919929505009243,73.54139153680043,56.67444761441098,80.60416975409723,,54.03821472215037,33.69786965979323,21.317830416749327,,41.093459545890795,43.417483596898514,71.24970238617168,64.19324563605805,76.25931899859931,32.05840864408174,54.577498353200404,error,missing,,missing,46.26,nan,nan,missing,15.35,missing
1826,Cooper,Pug,9.0,,,Golden,No,No,Berlin,59,86463,Wet,74,69,13,2018-05-18,12/03/2024,,Advanced,43.75547918339511,47.785768434548594,26.177509936449898,,23.359125014831093,10.43101959563527,84.14381512754524,48.071268325461006,31.917627818499803,52.006324715817094,35.4007719783516,25.87459733587322,,,82.31123187480009,74.03438518524985,,,,63.2461841680058,missing,,missing,error,error,60.19,40.42,missing,missing,70.55
3760,Bear,Bulldog,5.0,47.42,33.58,White,No,nan,Tokyo,56,49617,Raw,56,162,14,16/03/2022,not_a_date,None,Intermediate,57.12225313051157,53.80595566659063,70.5278870582644,44.82486298629502,30.75669533985845,65.71492308056284,29.453515305004025,35.92961303501291,,35.28668023303577,37.737616063375626,75.04819658058075,59.906527265779566,40.35061511852585,37.10874269793708,,58.053251317944905,37.40415432968618,41.8392380894465,,nan,,error,33.4,,error,error,66.28,nan,error
2778,Bear,Unknown,21.0,22.94,35.5,White,nan,Yes,Berlin,26,143298,Wet,81,258,10,,not_a_date,Ball,Intermediate,,72.73099273395826,68.73846379796191,61.77183363017408,41.10865537252096,58.90887956774876,,29.871738088039837,49.75859150716638,53.45092692866456,26.491147729090315,25.519823582110224,52.701445774560916,84.96566152357484,,84.84105885360927,,52.101426665533815,55.26229582662301,,nan,,,nan,,error,nan,66.28,missing,nan
2004,Lucy,Golden Retriever,-3.0,,16.07,White,No,nan,Berlin,37,37492,Wet,105,156,14,05-20-2023,05/08/2024,Bone,None,17.59605608132658,59.50150795352073,,37.98811956379824,75.22586826723476,77.22734113427316,51.13639173938327,,59.96179369072661,75.18741455105413,71.44415086785162,,49.45206028134444,57.50634527446411,56.70911957678314,75.00017223041468,82.04909410572299,62.484690131599635,4.629862334991728,27.284066209724283,nan,,,missing,nan,60.19,error,nan,missing,70.55
6971,,Poodle,16.0,,27.81,White,Yes,nan,Berlin,86,87114,nan,139,194,3,not_a_date,04/09/2019,None,nan,49.454633790783596,39.88629716504679,,49.73430404631966,39.68982317144345,43.11589145111974,25.582280708297557,,30.412684120263844,47.88213878422719,,17.959556368748082,,37.88419287015339,42.8605245161373,44.69335597784135,61.2261715294715,54.23863314062945,40.97393507887804,82.63335018244001,missing,49.83,error,,46.26,error,40.42,nan,nan,
3613,Bella,Mixed,0.0,,,Golden,nan,nan,Lahore,81,95297,Unknown,141,50,9,,2018-07-07,Bone,Advanced,48.683820186115334,35.10263002640993,80.93312479001023,30.63536256672711,31.02447912461596,,45.379422708626855,37.85370681380907,,67.37506740921306,63.27205784334551,83.50605256256651,44.76188471489074,51.09897488492438,70.16367449165774,,95.78938982872361,42.215772167015274,49.33757976638583,39.38576187091116,missing,49.83,nan,error,46.26,missing,nan,missing,error,nan
4918,Bailey,Beagle,5.0,35.74,36.3,Golden,Yes,No,New York,16,146699,Mixed,47,69,1,2023-09-28,2018-05-27,Ball,unknown,50.81173694229518,48.11435270466889,,57.11599616414062,77.98833842056989,,71.93667513795494,69.06350320029264,37.51673608633143,64.88326570735651,,50.98651530464548,,36.64036502506488,20.501624220320444,52.881952005811584,68.05348697291578,61.73132997925407,25.132610062868892,41.82238608670067,missing,missing,nan,33.4,missing,,,missing,error,70.55
6156,Daisy,Pug,8.0,unknown,27.61,Brown,Yes,No,Sydney,89,66701,nan,16,171,1,07-02-2020,06-18-2025,Rope,Intermediate,54.36759482321949,,35.81478481456208,45.75891606599237,58.47375067773471,,44.197558206589,60.30812235185078,,,23.099003295448163,49.28713846737576,20.218621090304136,45.81019343257629,23.273256405743567,36.2530546356814,,,40.78343585228695,,missing,error,,nan,error,error,error,,15.35,70.55
3007,Buddy,Poodle,1.0,unknown,14.86kg,Black,nan,Yes,London,63,84349,nan,103,29,8,,,Ball,Intermediate,,,77.20729763206185,42.41543999257848,27.47546595465437,38.52529967214299,22.81001251945326,40.06512426586745,23.420089607547084,,58.70394481065498,,50.33871593566735,82.54619045274379,23.73877828605915,67.77928991412051,53.28311012766072,,58.22918888856337,,,,error,error,missing,missing,,missing,15.35,error
3243,Lucy,Husky,3.0,28.23,,Brown,Yes,No,nan,87,47868,Dry,-4,163,2,07/03/2019,11-02-2017,Ball,nan,,58.318525988648716,,60.961996622627375,51.79156393202445,,84.74489701128635,43.628798538147436,74.33439617294499,33.299577946931485,,60.77868543593379,60.56159610513956,,64.97972813757666,40.469591071851674,28.930517521846276,59.120554358063345,,56.74085433806228,error,error,error,nan,nan,60.19,nan,missing,missing,
2071,Bella,German Shepherd,18.0,43.16,8.01kg,Brown,nan,No,Toronto,31,62137,Wet,-1,213,0,11-20-2020,12-05-2022,None,None,71.05045672125235,35.251411622801996,55.3007645478077,,42.35860945636623,59.89106808096803,66.22341793975335,32.87229897068544,53.712838830793125,,,62.66503310970156,,93.5011034612657,,52.628734587268134,39.82572513836485,39.88715143593386,,47.95896629560548,error,49.83,nan,,nan,error,nan,66.28,missing,nan
3125,Daisy,nan,12.0,unknown,49.6,nan,nan,No,New York,18,149818,Raw,73,103,14,2018-12-17,2019-02-18,nan,unknown,,32.2504069911279,52.05486275826419,29.057997815586845,53.68140690729813,61.983123232280064,66.62279951464676,,29.351068274820324,,,43.6884158000954,84.07301280044524,,53.803771194286306,32.75188980309686,54.69039533785445,47.00185308926325,7.491218261277474,52.74616264655671,missing,49.83,,error,nan,60.19,error,66.28,15.35,error
1825,Lucy,Labrador,6.0,35.21,,Black,Yes,Yes,Paris,53,80888,nan,-7,112,-2,2025-04-30,2022-04-18,nan,Advanced,27.777418443185844,78.28735906544449,58.468237963196096,58.05639685363211,41.33675698442611,16.310943390702633,49.88364530634042,63.806685841520576,56.504524844343536,49.32356652128854,,106.71629530883104,10.485788672793781,,53.93428484390891,35.861536951833074,57.56576889597541,20.233160180670808,,,7.06,nan,nan,missing,nan,60.19,40.42,missing,missing,missing
2250,nan,Boxer,5.0,,40.14,White,Yes,Yes,Karachi,38,74618,Wet,-17,237,1,2025-07-02,,Bone,Intermediate,,9.914113087598139,29.198881786902774,83.80308884693846,62.01034527983007,,19.461640708227886,,63.62882846284144,111.5146961214259,,,48.85152805449871,70.54029535338347,49.47640437414275,,7.3464911463652385,49.011531009685356,42.37961773283508,28.77458641681464,,missing,missing,nan,error,nan,error,error,nan,
6122,Bear,German Shepherd,7.0,19.74,37.6,Golden,nan,No,nan,20,141821,Unknown,74,150,-2,2024-03-13,2017-05-16,None,None,44.1808500643897,,76.4276226774742,,45.61133866270045,55.320646154446074,73.57919262011774,49.346207463977194,58.97337574757487,62.01950014177806,46.84932478414154,57.0239525506594,,44.74853013968455,39.12053677578011,,,29.989460160706066,27.723340935598358,43.98126789661218,missing,error,nan,missing,missing,60.19,nan,error,error,70.55
6896,Toby,nan,19.0,,40.35,nan,nan,Yes,Lahore,26,118853,Raw,-7,33,1,2022-04-20,10-15-2017,None,Intermediate,68.42453028926909,,42.92072905626397,73.24059972918613,57.09371270260612,17.983776772870847,37.391802196599826,,14.469289287989106,,48.17821554109578,49.20846806389434,,,36.12227807361245,49.20642993722191,44.080168004505076,20.98823600167708,40.237280029035226,50.404887062196735,nan,nan,82.12,,,60.19,,nan,nan,missing
3365,Toby,German Shepherd,20.0,38.83,36.41,Mixed,Yes,Yes,Paris,37,29428,Wet,14,68,6,01-08-2023,not_a_date,None,nan,,,45.674422812399946,40.66099839785666,84.93563597198957,64.37870783094635,42.91347948200272,77.8977364953324,45.55943011893365,58.76330196255208,72.85507506833675,,,55.49392910788358,,39.039915663129186,50.04514805989582,17.71320223138111,,62.44884705859995,7.06,,,error,error,error,error,66.28,15.35,nan
6871,Toby,Boxer,1.0,33.37,25.42,Black,Yes,No,Toronto,74,105859,Raw,10,87,6,2022-07-23,02-22-2018,nan,nan,69.36274322560932,-1.1800983756828032,92.40138350433355,74.85495587414476,54.160188007697315,61.39116089791495,72.67187538535839,42.74031837637957,,64.82675474055381,61.139403770393145,32.123181897273014,52.37644128180895,,,56.09790104666503,41.30033955107559,69.90412083883047,45.52241722816261,17.396878341803024,nan,missing,missing,error,error,,,nan,15.35,missing
1473,Buddy,Mixed,16.0,29.39,11.42,Mixed,Yes,No,Lahore,21,35640,Raw,136,279,-1,11/04/2023,not_a_date,Bone,Advanced,74.33310966089218,59.890568782331606,69.7568181673499,44.01551896751909,69.7199930666843,61.7080260111766,59.698301134276946,,19.398287571071002,49.69784840211834,95.81237701433678,25.971903767104433,,48.50060867867293,80.01054057345053,36.53222729826677,-4.907362747703139,,32.968817736120634,81.82632028399894,7.06,missing,missing,nan,error,error,missing,missing,missing,missing
6693,Duke,Bulldog,17.0,35.32,8.72,White,No,Yes,Karachi,47,95459,nan,182,151,0,,03-30-2021,Rope,Basic,64.39572015453601,68.77154704265412,22.653442293054503,,44.65362716508511,42.72932605382364,44.57641619110895,73.57176308873302,46.44303147114013,46.95137193298406,50.78414288458762,71.19670443830879,47.11478086519679,40.054716564690224,,44.121257728479605,53.31622960228048,,65.7267406966495,57.38369791040905,nan,49.83,82.12,missing,error,error,,nan,missing,missing
7942,Duke,Golden Retriever,15.0,49.74,34.91kg,Golden,No,No,Karachi,16,48462,Dry,190,130,2,2020-03-12,2019-05-21,Ball,Advanced,5.7668187136174325,55.849851997616646,77.79202201631749,27.012799033375288,59.35416825198251,83.7134492599678,30.104591966179186,40.48370594449271,66.34291577928157,69.40481663701826,58.08292039760181,62.3241008342774,,64.61241032603341,14.994624583757535,66.45501037353714,42.56011717849623,38.58342115776318,52.52872427174422,,error,error,missing,error,error,60.19,,error,15.35,error
3552,Max,Beagle,-3.0,20.06,15.5,,No,Yes,nan,62,118096,Wet,188,228,14,06-04-2024,,Rope,Basic,55.9252530797617,,56.54774147764078,,49.75418562590576,0.8315484629802938,38.99391153971711,32.25651645649499,53.22199243044946,40.66256818231257,42.24257609470755,50.86331578897301,70.33782950022618,,29.764290438515207,,82.16206285146464,,84.26522490132177,60.67812864383427,7.06,missing,missing,missing,error,nan,missing,66.28,missing,70.55
6771,Cooper,Poodle,21.0,40.47,,nan,nan,Yes,New York,32,124217,Dry,1,40,14,,08-12-2022,Ball,nan,33.79873306159769,36.04667121778611,54.2045210414599,,48.94628938264963,,53.889733503961594,,56.59267668985324,57.63521341177993,,43.888309644898406,78.72268353963767,60.20924226898852,,64.14506903001015,61.01435826515178,77.92327707937619,48.873365153921426,22.426890312182117,,nan,error,,46.26,nan,nan,error,15.35,70.55
3057,Bailey,Labrador,9.0,,38.98,Brown,nan,nan,Berlin,42,104958,nan,149,137,11,not_a_date,2016-06-03,Ball,Basic,59.81094955159057,,,54.52002092386694,,59.29490769741786,27.56805436559555,9.936643149939258,90.80799250420814,52.370215966905675,33.48934765752783,21.1019011155039,25.26601209305384,,68.5296430147922,45.72203506139076,45.29526192047655,86.8347223195551,73.79876400986258,52.96059160489786,7.06,missing,missing,,nan,missing,,missing,missing,70.55
4549,Charlie,Bulldog,18.0,21.61,31.74,Golden,nan,Yes,Karachi,50,77141,Unknown,37,105,12,08-12-2024,2016-03-16,None,Intermediate,60.78576103794542,100.56655027853364,,69.18051969019629,88.30473325849562,51.8176359539221,,57.786264439072774,32.93541556952857,62.80355836216429,,,74.43560140100558,30.322235108022692,72.14118445922023,48.91559656750864,41.73144345598852,67.89940042872027,45.661826420121876,48.17782365058593,error,nan,error,nan,missing,60.19,error,nan,nan,nan
3060,Lucy,Husky,8.0,35.96,44.12,White,No,nan,Sydney,89,115298,Raw,151,282,13,02/11/2016,2017-06-02,Ball,unknown,66.35164725027799,69.93982524749245,63.237691617725275,77.14236125912957,85.26378744731923,10.932211605994773,47.67154179141151,49.603827157821286,,13.000870528987512,55.19281097507692,,,30.186958728172367,25.27389869906971,22.849211484673702,21.973227494815397,,59.41361835583912,45.54213600710079,,,error,error,nan,nan,40.42,66.28,nan,error
6719,Rocky,Boxer,17.0,,,Brown,No,nan,Lahore,31,62672,nan,-8,73,nan,27/01/2024,29/11/2017,Bone,Basic,74.59024800353976,65.85841542955343,36.39150280481543,64.54668217580141,33.8668156075204,79.17976421214627,60.2423413115041,65.93320862083662,97.08114451560411,,47.114453440429656,73.01540739709998,59.23477626519639,63.02217323058236,34.77334988269004,19.277394668972256,51.660290229733576,47.939767418561615,-1.5379462166298978,49.612710265762324,,missing,nan,error,nan,,,missing,,70.55
3964,Bella,Beagle,10.0,14.84,26.2,,nan,Yes,Paris,37,101790,Wet,155,54,-2,11/12/2023,2023-03-29,Bone,Basic,,,41.71125189125289,,28.473214713369565,45.09613848266566,57.26544445013042,63.645446368177005,,49.60740556283301,21.81275199593592,55.422683848471,47.91299636501741,,35.66274655611877,57.8989122007714,,52.07565792623515,,66.06450920980235,missing,missing,82.12,33.4,nan,error,missing,missing,missing,nan
1794,Buddy,Bulldog,4.0,16.83,5.42,Mixed,nan,Yes,Sydney,83,99518,Dry,4,244,7,12-18-2019,03-28-2017,Rope,Advanced,54.13985701520247,8.507366920727478,61.527868316315924,75.73787540170304,12.384101200111942,77.10171297688971,10.849015747203637,48.25857906928885,,,60.974892616664924,,,59.35228219284814,,59.75356472108014,58.33897114392038,,86.76570092895115,73.13668258410632,missing,missing,,33.4,missing,,40.42,nan,,
2499,Daisy,Husky,18.0,7.72kg,40.2,Brown,nan,nan,Toronto,30,86153,Raw,96,15,1,2018-12-20,,Bone,Advanced,33.45362108954893,18.701519900907385,59.48109206938089,62.279728142522046,86.38994530353463,31.92651267885088,17.683428466294906,76.83359739189937,52.732792546626214,39.61999565894173,54.284025010009586,51.85116622803335,,59.38666614448254,59.65437760704817,37.77920275123305,,42.713421345084576,20.417450156926865,15.362950844984226,error,error,82.12,nan,,,nan,error,error,70.55
4096,Lucy,Mixed,17.0,32.35,7.46,Black,No,Yes,London,39,38973,Wet,67,142,unknown,21/09/2021,07/06/2017,Bone,Intermediate,,78.8189781341402,,67.46526162390072,43.539204437094526,,41.73341145213252,,46.33967862066592,,9.585427203294003,87.57670499259898,-8.333563898156001,75.14488701790881,84.38301888093102,32.89572455220612,22.466382728374192,57.88026535163027,65.85085116948514,24.036464652909693,missing,missing,nan,nan,error,missing,,nan,,missing
2093,Bailey,Pug,14.0,,,Golden,nan,nan,nan,20,52014,Unknown,102,31,2,09-10-2024,12-01-2023,nan,nan,47.55907253181034,13.055690275090527,48.098757521772846,45.06263937307039,36.80163422415991,,19.039938117624423,45.43974139585091,24.81699465726141,,56.383940483411095,37.81831966372667,,49.81861856200933,55.582564655189756,31.700032817841258,,57.65484518939296,74.15719675604785,52.351270796703524,nan,,,33.4,error,,missing,,error,error
